"att48";"PPV";"41218.979042";"0.000000";"[0,4,26,10,24,42,5,48,39,32,21,47,11,23,14,25,13,12,15,33,46,44,18,7,28,36,30,6,37,19,27,43,17,20,40,9,1,8,38,31,22,16,3,34,41,29,2,35,45]"
"att48";"RW";"167017.149008";"0.000000";"[0,24,19,48,27,10,23,42,4,12,13,5,18,37,36,38,43,15,46,26,22,39,35,41,28,16,11,7,31,29,9,6,45,8,20,1,30,44,40,21,25,2,3,34,33,32,14,47,17]"
"att48";"GA";"50319.587167";"0.000000";"[0,4,26,42,10,24,35,45,17,34,41,8,43,27,19,37,6,30,28,36,18,7,44,31,38,9,1,16,22,3,23,11,12,40,15,46,33,20,47,21,25,14,13,32,39,48,5,29,2]"
